ticker,E_idx,date,example_matched
BWLP,1204,2020-10-14,False
BWLP,2115,2024-05-30,False
BWLP,2538,2026-02-06,False
BWMN,440,2023-02-06,False
BWMN,1051,2025-07-16,False
BWXT,2051,2024-02-28,False
BWXT,2054,2024-03-04,False
BX,2001,2023-12-14,False
BYND,181,2020-01-21,False
BZAI,728,2024-12-23,False
CAAP,1151,2022-08-29,False
CAAS,1231,2020-11-23,False
CAAS,1739,2022-11-30,False
CAC,1306,2021-03-12,False
CAC,1980,2023-11-14,False
CACC,2146,2024-07-16,False
CAE,1222,2020-11-09,False
CAH,1664,2022-08-12,False
CALM,2211,2024-10-16,False
CALX,1036,2020-02-14,False
CAMT,1014,2020-01-14,False
CAPNU,328,2026-01-13,False
CAPR,2008,2023-12-26,False
CAPS,1243,2020-12-09,False
CAPS,1248,2020-12-16,False
CAPS,1251,2020-12-21,False
CAPS,1521,2022-01-18,False
CAPS,1525,2022-01-24,False
CAR,1039,2020-02-20,False
CAR,2381,2025-06-24,False
CASH,1222,2020-11-09,False
CASH,1783,2023-02-02,False
CASH,2153,2024-07-25,False
CASH,2532,2026-01-29,False
CBAN,2051,2024-07-26,False
CBZ,1471,2021-11-04,False
CBZ,2226,2024-11-06,False
CC,2541,2026-02-11,False
CCCX,53,2025-09-19,False
CCCX,56,2025-09-24,False
CCCX,64,2025-10-06,False
CCCX,69,2025-10-13,False
CCEC,2022,2024-01-17,False
CCEL,1296,2021-02-26,False
CCGWW,634,2026-03-30,False
CCJ,1429,2021-09-07,False
CCJ,1432,2021-09-10,False
CCL,2000,2023-12-13,False
CCLD,2421,2025-08-29,False
CCLDO,573,2024-05-16,False
CCLDO,577,2024-05-22,False
CCLDO,745,2025-01-24,False
CCNE,1978,2023-11-14,False
CCNE,2149,2024-07-23,False
CCOI,1048,2020-03-04,False
CCSB,352,2025-09-09,False
CCU,1776,2023-01-24,False
CDLR,108,2024-05-31,False
CEF,1156,2020-08-06,False
CEF,2461,2025-10-16,False
CEG,348,2023-06-08,False
CEG,532,2024-03-04,False
CEG,534,2024-03-06,False
CENT,1908,2023-08-03,False
CEPO,74,2025-04-25,False
